,amt,gender,category,is_fraud
685775,951.86,F,shopping_net,1
685803,22.43,M,personal_care,1
685805,25.26,F,health_fitness,1
685812,995.57,M,shopping_net,1
685836,1165.58,F,shopping_net,1
685839,799.67,M,misc_net,1
685849,8.04,F,misc_pos,1
685858,18.29,F,kids_pets,1
685867,1009.59,M,shopping_net,1
685878,21.64,F,health_fitness,1
685951,799.5,F,shopping_pos,1
685952,1063.85,M,shopping_net,1
685953,1105.82,M,shopping_net,1
685995,947.07,M,shopping_net,1
686002,1091.61,M,shopping_net,1
686010,21.72,F,health_fitness,1
686021,21.58,F,kids_pets,1
686028,1064.07,M,shopping_net,1
686085,336.65,M,grocery_pos,1
686108,19.92,F,gas_transport,1
686124,306.89,F,grocery_pos,1
686157,498.86,F,entertainment,1
686205,991.94,F,shopping_net,1
686251,333.07,F,grocery_pos,1
686314,266.92,M,grocery_pos,1
686320,1077.82,F,shopping_net,1
686322,19.79,F,gas_transport,1
686334,784.42,M,misc_net,1
686364,9.08,M,gas_transport,1
686389,117.34,F,food_dining,1
686402,17.77,M,gas_transport,1
686418,286.44,M,grocery_pos,1
686425,346.26,F,grocery_pos,1
686770,7.05,F,misc_pos,1
687467,343.05,F,grocery_pos,1
687590,486.57,F,entertainment,1
688146,1215.07,M,shopping_net,1
688955,1000.46,M,shopping_net,1
688994,958.76,M,shopping_net,1
689000,916.14,M,shopping_net,1
689039,658.57,F,misc_net,1
689044,49.53,M,personal_care,1
689055,911.61,M,shopping_net,1
689062,1018.86,M,shopping_net,1
689065,10.76,F,travel,1
689074,932.47,M,shopping_pos,1
689082,852.54,F,shopping_net,1
689085,1061.7,M,shopping_net,1
689123,998.05,M,shopping_net,1
689154,874.24,F,misc_net,1
689160,811.8,F,misc_net,1
689191,875.86,M,misc_net,1
689199,51.28,F,misc_pos,1
689219,1097.8,F,shopping_net,1
689225,766.05,F,misc_net,1
689285,9.12,F,misc_pos,1
689457,300.95,F,grocery_pos,1
689538,835.29,F,shopping_pos,1
689609,329.2,F,grocery_pos,1
689753,315.05,F,grocery_pos,1
690057,756.49,F,misc_net,1
690112,306.04,F,grocery_pos,1
690411,471.04,F,entertainment,1
690760,18.6,F,kids_pets,1
691990,1059.15,F,shopping_net,1
691993,983.28,M,shopping_net,1
691996,750.81,M,misc_net,1
692060,20.01,F,personal_care,1
692113,571.74,M,entertainment,1
692117,1086.91,F,shopping_net,1
692127,828.04,F,shopping_pos,1
692136,1074.45,F,shopping_net,1
692162,5.1,M,travel,1
692175,335.16,M,grocery_pos,1
693766,642.43,M,misc_net,1
693854,11.39,M,gas_transport,1
693855,12.33,M,gas_transport,1
693858,787.34,M,misc_net,1
694086,307.15,M,grocery_pos,1
694540,948.47,M,shopping_net,1
695310,921.25,M,misc_net,1
695342,989.01,M,shopping_net,1
695352,929.54,M,shopping_net,1
695369,944.06,M,shopping_net,1
695375,487.35,M,entertainment,1
695404,799.22,M,misc_net,1
695409,914.36,M,shopping_net,1
695496,13.57,M,gas_transport,1
695610,806.93,M,misc_net,1
695669,829.48,M,misc_net,1
697181,1051.26,M,shopping_net,1
697354,274.42,M,grocery_pos,1
699396,6.61,M,gas_transport,1
699439,14.39,M,gas_transport,1
699486,290.5,M,grocery_pos,1
699549,7.2,M,gas_transport,1
699580,297.71,M,grocery_pos,1
699701,15.33,F,grocery_net,1
700678,999.15,M,shopping_net,1
701601,742.05,M,misc_net,1
701741,1124.23,M,shopping_net,1
701751,1078.83,M,shopping_net,1
701872,1086.3,M,shopping_net,1
701890,774.88,M,misc_net,1
701965,314.77,F,grocery_pos,1
701969,1019.98,F,shopping_net,1
701972,436.64,M,entertainment,1
703420,959.74,M,shopping_net,1
705016,1115.39,M,shopping_net,1
705044,781.3,M,misc_net,1
705075,1033.4,F,shopping_net,1
705118,1112.15,M,shopping_net,1
705147,776.45,F,misc_net,1
706856,729.44,F,misc_net,1
708122,1021.5,F,shopping_net,1
708171,1047.46,F,shopping_pos,1
708181,716.09,F,misc_net,1
708197,975.66,F,shopping_net,1
708270,296.14,F,grocery_pos,1
708346,288.35,M,grocery_pos,1
709522,1027.3,M,shopping_net,1
709706,1097.09,F,shopping_net,1
709707,1086.79,M,shopping_net,1
709741,854.47,F,shopping_pos,1
709743,1070.83,M,shopping_net,1
709761,1111.45,M,shopping_net,1
709776,1100.47,M,shopping_net,1
709862,796.91,F,shopping_pos,1
709872,338.26,F,grocery_pos,1
709890,286.42,M,grocery_pos,1
709926,360.92,F,grocery_pos,1
709960,8.95,M,gas_transport,1
709969,11.8,F,gas_transport,1
710062,352.72,F,grocery_pos,1
711392,18.75,F,health_fitness,1
711474,1061.68,M,shopping_net,1
711480,285.14,M,grocery_pos,1
711484,9.1,M,misc_pos,1
711565,798.22,F,shopping_pos,1
711685,340.98,M,grocery_pos,1
711688,294.42,F,grocery_pos,1
711698,727.91,F,shopping_pos,1
711810,953.48,F,shopping_net,1
712323,963.01,F,shopping_net,1
712495,951.66,M,shopping_net,1
713163,281.59,F,home,1
713192,335.77,M,grocery_pos,1
713206,734.87,M,misc_net,1
713218,10.29,M,travel,1
713221,255.39,F,home,1
713230,105.97,F,food_dining,1
713244,824.98,F,shopping_pos,1
713269,931.92,M,shopping_pos,1
713280,347.84,F,grocery_pos,1
713301,251.69,F,home,1
713305,10.12,M,travel,1
713312,20.84,F,kids_pets,1
713337,5.44,F,kids_pets,1
713352,802.9,M,shopping_pos,1
713362,961.4,M,shopping_net,1
713379,259.83,M,grocery_pos,1
713402,325.32,F,grocery_pos,1
713410,20.07,M,gas_transport,1
713498,13.13,M,grocery_net,1
713505,18.15,M,gas_transport,1
713531,302.91,M,grocery_pos,1
713603,20.63,M,gas_transport,1
713717,334.99,M,grocery_pos,1
713977,333.82,F,grocery_pos,1
714306,1025.23,M,shopping_pos,1
714322,911.88,F,shopping_pos,1
714377,1091.87,M,shopping_net,1
714879,1026.57,M,shopping_net,1
715027,581.16,M,entertainment,1
715069,977.45,M,shopping_pos,1
715082,1050.88,M,shopping_net,1
715094,47.29,F,personal_care,1
715096,969.66,M,shopping_net,1
715102,715.88,F,misc_net,1
715154,1062.84,M,shopping_net,1
715166,748.35,F,shopping_pos,1
715210,596.2,M,entertainment,1
715215,806.95,M,misc_net,1
715224,1070.61,F,shopping_net,1
715234,1152.77,M,shopping_net,1
715314,9.84,M,gas_transport,1
715315,339.31,M,grocery_pos,1
715324,308.87,M,grocery_pos,1
715378,132.01,F,food_dining,1
715394,524.78,F,entertainment,1
715396,288.77,M,grocery_pos,1
715416,766.6,F,shopping_pos,1
715430,328.85,M,grocery_pos,1
715445,332.61,M,grocery_pos,1
715454,327.34,M,grocery_pos,1
715472,328.3,M,grocery_pos,1
715488,8.38,F,misc_pos,1
715564,18.32,M,gas_transport,1
715606,8.9,F,misc_pos,1
715618,349.06,M,grocery_pos,1
715995,852.98,F,shopping_pos,1
716300,697.41,M,misc_net,1
716427,52.43,M,personal_care,1
716685,718.11,M,shopping_net,1
716906,362.92,M,grocery_pos,1
717056,1018.98,M,shopping_net,1
717642,3.44,M,kids_pets,1
717663,128.18,F,food_dining,1
717690,905.43,M,shopping_pos,1
717734,1098.84,M,shopping_net,1
717753,296.73,M,grocery_pos,1
717809,623.5,M,entertainment,1
717885,888.13,M,misc_net,1
717893,850.66,M,shopping_net,1
717906,1022.29,M,shopping_net,1
717908,304.86,M,grocery_pos,1
717911,18.03,F,personal_care,1
717924,283.15,M,grocery_pos,1
717972,352.55,M,grocery_pos,1
718237,855.33,F,shopping_net,1
718294,9.02,F,misc_pos,1
718360,6.87,F,misc_pos,1
719981,907.21,F,shopping_pos,1
720894,260.0,F,home,1
720994,143.54,M,food_dining,1
720998,18.89,F,health_fitness,1
721036,300.69,F,grocery_pos,1
721088,1073.49,F,shopping_net,1
721101,706.46,F,misc_net,1
721102,1106.38,M,shopping_net,1
721316,323.64,F,grocery_pos,1
722248,369.09,F,grocery_pos,1
722376,17.17,F,gas_transport,1
722537,1073.82,F,shopping_net,1
724005,907.36,F,shopping_net,1
724180,316.54,F,grocery_pos,1
724350,300.59,M,grocery_pos,1
724395,7.2,M,gas_transport,1
725656,861.45,M,misc_net,1
725702,23.09,M,personal_care,1
725902,296.45,M,grocery_pos,1
727254,314.3,M,grocery_pos,1
727319,783.23,M,misc_net,1
727344,504.3,M,entertainment,1
728167,1017.4,M,shopping_net,1
728358,1033.34,M,shopping_net,1
728473,847.92,M,shopping_pos,1
729167,286.21,M,grocery_pos,1
729178,857.62,M,misc_net,1
729198,764.06,M,shopping_pos,1
729231,951.35,M,shopping_net,1
729478,9.95,M,gas_transport,1
730831,637.33,M,entertainment,1
730925,796.78,M,misc_net,1
730967,785.4,M,shopping_pos,1
731019,731.04,M,misc_net,1
731037,1210.19,M,shopping_net,1
731054,1029.47,M,shopping_net,1
731066,120.57,M,food_dining,1
731088,912.68,M,shopping_net,1
731098,497.68,M,entertainment,1
731323,296.56,F,grocery_pos,1
733121,1029.22,F,shopping_net,1
733511,785.18,F,misc_net,1
733634,7.74,F,misc_pos,1
733737,1094.88,M,shopping_net,1
733753,277.15,F,home,1
733862,282.21,M,home,1
733972,340.92,F,grocery_pos,1
734120,10.21,M,gas_transport,1
734241,9.92,M,gas_transport,1
734262,293.99,M,grocery_pos,1
735434,298.66,M,grocery_pos,1
736086,1083.77,M,shopping_net,1
736271,1012.13,M,shopping_net,1
736599,819.52,M,shopping_pos,1
736686,1124.91,M,shopping_net,1
736764,971.87,M,shopping_net,1
736811,395.3,M,entertainment,1
736829,373.48,F,entertainment,1
736872,294.55,F,grocery_pos,1
736981,1011.73,M,shopping_pos,1
737008,320.57,F,grocery_pos,1
737011,20.57,F,gas_transport,1
737051,296.45,F,grocery_pos,1
737071,278.84,M,grocery_pos,1
737248,297.54,F,grocery_pos,1
737710,294.87,M,grocery_pos,1
738033,347.23,F,grocery_pos,1
738787,1042.13,F,shopping_net,1
739441,589.97,F,entertainment,1
739782,1111.54,F,shopping_net,1
739789,895.87,M,shopping_pos,1
739899,789.2,F,misc_net,1
739901,998.8,F,shopping_net,1
739927,812.87,F,shopping_net,1
739939,822.17,F,misc_net,1
739959,991.42,F,shopping_net,1
739979,804.0,F,misc_net,1
740002,265.39,M,home,1
740218,325.04,F,grocery_pos,1
741620,301.63,M,grocery_pos,1
741645,273.71,M,grocery_pos,1
741652,302.91,M,grocery_pos,1
741653,968.47,M,misc_net,1
743027,829.28,M,misc_net,1
743063,333.48,M,grocery_pos,1
743121,7.09,F,gas_transport,1
743123,288.49,M,grocery_pos,1
743171,12.37,M,gas_transport,1
743178,300.28,M,grocery_pos,1
743209,307.42,M,grocery_pos,1
743211,9.56,M,gas_transport,1
743217,281.7,M,grocery_pos,1
743230,325.37,F,grocery_pos,1
743351,8.75,M,gas_transport,1
743567,335.05,M,grocery_pos,1
743691,329.8,F,grocery_pos,1
744111,957.28,F,shopping_pos,1
744667,557.6,M,entertainment,1
744735,773.78,M,shopping_pos,1
744737,799.88,M,shopping_net,1
744748,969.97,M,shopping_net,1
744791,895.17,F,shopping_net,1
744809,712.14,M,misc_net,1
744910,999.76,M,shopping_net,1
744930,857.69,F,misc_net,1
744991,318.22,M,grocery_pos,1
744996,20.15,M,gas_transport,1
745084,287.18,M,grocery_pos,1
745098,264.75,F,grocery_pos,1
745114,13.9,M,grocery_net,1
745115,310.66,M,grocery_pos,1
745121,308.4,F,grocery_pos,1
745129,23.78,M,gas_transport,1
745207,279.83,F,grocery_pos,1
746520,1074.72,M,shopping_net,1
746602,982.17,M,shopping_net,1
746604,883.25,F,shopping_pos,1
746632,327.57,M,grocery_pos,1
746653,914.05,M,shopping_pos,1
746662,11.91,M,travel,1
746679,715.15,M,misc_net,1
746726,941.5,M,misc_net,1
746743,932.21,M,shopping_net,1
746751,939.75,M,shopping_net,1
746785,956.44,F,shopping_net,1
746806,12.97,M,grocery_net,1
747766,20.48,M,gas_transport,1
748646,694.82,M,misc_net,1
748870,50.35,M,misc_pos,1
749234,861.29,M,shopping_pos,1
755843,298.61,M,grocery_pos,1
756152,292.71,M,grocery_pos,1
756792,906.27,M,shopping_pos,1
756940,1100.75,M,shopping_net,1
757160,8.75,M,misc_pos,1
757176,914.0,M,shopping_net,1
757189,948.33,M,shopping_net,1
757209,959.09,M,shopping_net,1
757216,764.14,M,misc_net,1
757239,932.84,M,misc_net,1
757285,954.72,M,shopping_net,1
757318,696.29,M,misc_net,1
757320,9.13,M,gas_transport,1
757324,281.39,M,grocery_pos,1
757332,926.91,M,misc_net,1
757393,9.49,M,gas_transport,1
757426,10.03,M,gas_transport,1
757439,349.95,M,grocery_pos,1
757471,8.32,F,misc_pos,1
757487,8.07,M,gas_transport,1
758782,19.52,M,kids_pets,1
758811,740.34,M,misc_net,1
758826,760.18,M,misc_net,1
758830,938.55,M,shopping_net,1
758837,312.51,M,grocery_pos,1
758855,921.62,M,shopping_net,1
758860,321.43,M,grocery_pos,1
758862,1047.73,M,shopping_net,1
758871,297.64,M,grocery_pos,1
758876,1005.66,M,shopping_net,1
758889,17.08,F,health_fitness,1
758891,256.7,M,grocery_pos,1
758897,960.06,M,shopping_net,1
758924,845.28,M,shopping_pos,1
758937,882.54,M,misc_net,1
758944,858.24,M,shopping_pos,1
758960,300.21,M,grocery_pos,1
758988,297.1,M,grocery_pos,1
758990,334.89,M,grocery_pos,1
759080,295.9,M,grocery_pos,1
760602,798.56,M,shopping_net,1
760684,1017.9,M,shopping_net,1
760769,717.14,F,shopping_pos,1
760814,1088.85,F,shopping_net,1
760824,333.98,F,grocery_pos,1
760901,350.0,F,grocery_pos,1
760906,128.06,F,food_dining,1
762460,213.31,F,home,1
762572,19.73,F,personal_care,1
762598,9.1,M,gas_transport,1
762767,307.3,M,grocery_pos,1
762842,895.7,F,shopping_net,1
762863,722.07,F,shopping_pos,1
764023,1029.91,M,shopping_pos,1
764985,1072.09,M,shopping_net,1
765039,756.9,M,misc_net,1
765084,8.4,M,misc_pos,1
765094,285.39,F,home,1
765118,719.57,M,misc_net,1
765157,219.11,F,home,1
765165,119.52,F,food_dining,1
765219,985.55,M,shopping_net,1
765283,258.82,M,grocery_pos,1
765297,671.93,M,misc_net,1
765318,7.24,M,gas_transport,1
765453,324.43,M,grocery_pos,1
765578,323.71,M,grocery_pos,1
765580,9.56,M,gas_transport,1
765608,308.82,M,grocery_pos,1
765794,292.59,M,grocery_pos,1
766027,319.86,M,grocery_pos,1
768088,780.7,M,shopping_net,1
768147,943.64,M,shopping_net,1
768152,284.23,M,grocery_pos,1
768330,16.53,M,kids_pets,1
768391,904.66,M,shopping_net,1
768456,10.68,M,grocery_net,1
768492,10.59,M,gas_transport,1
768600,9.59,M,gas_transport,1
768617,283.17,M,grocery_pos,1
768631,319.09,M,grocery_pos,1
768781,12.63,M,gas_transport,1
769436,784.56,M,misc_net,1
770717,825.94,M,shopping_pos,1
771283,1074.33,M,shopping_net,1
771299,320.26,M,grocery_pos,1
771353,127.81,M,food_dining,1
771362,968.41,M,shopping_net,1
771384,1076.69,M,shopping_net,1
771387,832.41,M,shopping_pos,1
771393,1010.97,M,shopping_net,1
771476,1074.41,M,shopping_net,1
771536,948.05,M,shopping_net,1
771635,986.11,F,shopping_net,1
771665,1176.2,F,shopping_net,1
771679,312.06,F,grocery_pos,1
771684,1141.09,F,shopping_net,1
771701,9.66,M,gas_transport,1
771716,276.4,M,grocery_pos,1
771728,351.4,F,grocery_pos,1
772045,385.22,F,entertainment,1
772133,8.09,F,gas_transport,1
772579,996.5,M,shopping_net,1
772912,48.12,M,personal_care,1
772928,246.0,F,home,1
772941,282.38,F,home,1
772944,8.41,M,misc_pos,1
772965,10.89,F,travel,1
772990,243.81,M,home,1
773013,303.81,F,home,1
773022,966.33,M,shopping_net,1
773111,10.23,F,gas_transport,1
773179,304.2,M,grocery_pos,1
773223,17.67,M,gas_transport,1
773224,368.78,F,grocery_pos,1
773260,317.84,M,grocery_pos,1
773755,255.88,F,home,1
773853,21.03,F,personal_care,1
774393,135.53,F,food_dining,1
774463,287.83,F,home,1
774627,1051.78,M,shopping_net,1
774672,333.53,M,grocery_pos,1
774681,19.7,F,kids_pets,1
774724,827.59,M,misc_net,1
774729,1028.63,M,shopping_net,1
774736,813.34,M,misc_net,1
774738,18.72,F,health_fitness,1
774748,617.75,M,entertainment,1
774815,989.81,F,shopping_net,1
774828,14.97,M,grocery_net,1
774851,19.65,F,gas_transport,1
774857,313.19,M,grocery_pos,1
774872,1000.5,F,shopping_net,1
774894,1053.56,F,shopping_net,1
774903,718.38,F,misc_pos,1
775051,751.52,F,misc_net,1
775640,113.15,F,food_dining,1
775712,323.16,F,grocery_pos,1
775782,801.12,F,shopping_pos,1
776435,21.03,F,health_fitness,1
776449,20.91,F,personal_care,1
776451,942.63,M,shopping_net,1
776484,792.33,F,misc_net,1
776502,11.28,F,travel,1
776516,565.08,F,entertainment,1
776538,946.74,F,shopping_pos,1
776557,634.64,M,entertainment,1
776573,19.72,F,health_fitness,1
776632,338.89,F,grocery_pos,1
776683,845.57,F,shopping_pos,1
776706,616.98,F,misc_pos,1
776809,334.52,F,grocery_pos,1
777114,22.04,F,gas_transport,1
778231,100.76,F,food_dining,1
778232,588.24,F,entertainment,1
778233,286.25,M,grocery_pos,1
778235,882.7,M,shopping_net,1
778254,880.77,M,shopping_net,1
778266,881.08,F,shopping_net,1
778271,20.13,F,personal_care,1
778303,1031.95,M,shopping_net,1
778305,290.33,F,home,1
778311,279.86,F,home,1
778318,828.37,F,shopping_net,1
778349,18.96,F,kids_pets,1
778357,690.41,F,shopping_pos,1
778379,11.88,F,travel,1
778482,311.41,M,grocery_pos,1
778657,269.64,F,grocery_pos,1
778941,318.71,F,grocery_pos,1
779010,355.08,M,grocery_pos,1
779075,361.04,M,grocery_pos,1
780436,311.64,M,grocery_pos,1
780646,50.24,M,misc_pos,1
781103,814.58,F,misc_net,1
781469,823.17,F,misc_net,1
782128,838.68,F,shopping_net,1
783277,1027.85,F,shopping_pos,1
783294,1044.92,M,shopping_net,1
783297,901.8,F,shopping_net,1
783303,864.29,M,shopping_net,1
783336,725.76,M,misc_net,1
783376,801.29,M,shopping_pos,1
783423,678.31,M,misc_net,1
783424,615.35,M,entertainment,1
783467,798.21,M,misc_net,1
783475,809.92,F,misc_net,1
783516,49.9,M,misc_pos,1
783520,332.01,M,grocery_pos,1
783521,659.87,M,misc_net,1
783571,49.96,M,misc_pos,1
783622,627.87,M,shopping_pos,1
783630,306.03,M,grocery_pos,1
783646,561.82,M,entertainment,1
783741,5.66,M,kids_pets,1
783745,1086.87,M,shopping_net,1
784096,333.11,M,grocery_pos,1
784250,315.84,M,grocery_pos,1
784267,8.65,F,gas_transport,1
784269,23.02,M,gas_transport,1
784331,730.45,M,misc_net,1
784347,14.31,M,grocery_net,1
784466,9.22,M,gas_transport,1
785210,11.15,M,grocery_net,1
788913,1071.82,M,shopping_net,1
789018,110.54,M,food_dining,1
789448,924.55,M,shopping_net,1
789564,1067.1,M,shopping_net,1
789607,776.84,M,shopping_pos,1
789747,777.68,M,misc_net,1
789769,103.55,M,food_dining,1
789799,884.65,F,shopping_pos,1
789824,629.78,M,misc_net,1
789925,999.66,M,shopping_net,1
790352,330.54,M,grocery_pos,1
790476,9.99,M,grocery_net,1
790659,285.27,M,grocery_pos,1
790678,757.87,M,misc_net,1
793162,857.49,M,misc_net,1
793784,749.36,M,misc_net,1
795691,1013.48,M,shopping_net,1
795766,1057.22,M,shopping_net,1
795910,20.19,M,personal_care,1
795924,940.05,M,shopping_net,1
795929,834.12,M,shopping_net,1
795969,947.25,M,shopping_net,1
795985,678.26,M,misc_net,1
795995,976.1,M,shopping_net,1
795996,1013.22,M,shopping_net,1
796007,716.95,M,misc_net,1
796013,798.95,M,shopping_pos,1
796040,479.62,M,entertainment,1
796127,1017.84,M,shopping_net,1
796143,1089.82,M,shopping_net,1
796150,958.16,M,shopping_net,1
796172,853.59,M,shopping_pos,1
796314,783.46,M,misc_net,1
796603,10.87,M,gas_transport,1
798477,21.05,M,personal_care,1
798529,19.45,M,kids_pets,1
798895,875.38,M,shopping_pos,1
798913,1025.64,M,shopping_net,1
799088,565.3,M,entertainment,1
799102,51.04,F,personal_care,1
799156,908.57,F,misc_net,1
799194,21.85,M,personal_care,1
799233,333.79,M,grocery_pos,1
799238,772.1,M,misc_net,1
799246,310.1,F,grocery_pos,1
799263,306.59,F,grocery_pos,1
799383,304.1,M,grocery_pos,1
799409,326.82,M,grocery_pos,1
799440,673.33,F,shopping_pos,1
799445,264.1,M,grocery_pos,1
799461,19.03,M,gas_transport,1
799526,14.7,F,grocery_net,1
799620,294.59,F,grocery_pos,1
799657,259.63,F,grocery_pos,1
800887,284.56,F,grocery_pos,1
802171,1131.73,F,shopping_net,1
802272,705.57,F,shopping_pos,1
802301,982.8,F,shopping_net,1
802306,553.79,F,entertainment,1
802320,899.93,M,shopping_net,1
802321,19.77,F,personal_care,1
802322,850.21,M,shopping_pos,1
802326,113.81,F,food_dining,1
802394,1113.12,F,shopping_net,1
802444,5.9,F,kids_pets,1
802466,262.82,F,home,1
802483,781.95,F,shopping_pos,1
802492,889.38,F,shopping_pos,1
802495,23.65,F,personal_care,1
802534,797.13,F,misc_net,1
802560,12.54,M,grocery_net,1
802604,303.92,M,grocery_pos,1
802625,11.76,F,gas_transport,1
802649,293.46,M,grocery_pos,1
802718,322.45,M,grocery_pos,1
802734,11.79,M,gas_transport,1
802842,678.9,M,misc_net,1
802870,7.78,F,gas_transport,1
803947,22.98,M,gas_transport,1
805921,1048.18,M,shopping_net,1
805963,1028.2,M,shopping_net,1
805998,1005.34,M,shopping_net,1
806031,879.05,M,shopping_net,1
806035,742.01,M,misc_net,1
806062,942.75,M,shopping_net,1
806099,904.09,M,misc_net,1
806113,959.59,M,shopping_net,1
806126,337.24,F,entertainment,1
806165,9.44,M,kids_pets,1
806209,790.36,M,shopping_pos,1
806212,680.26,M,entertainment,1
806236,979.43,F,misc_pos,1
806281,10.55,M,gas_transport,1
806297,324.59,M,grocery_pos,1
806334,311.97,M,grocery_pos,1
806357,864.04,F,misc_pos,1
806506,334.25,F,grocery_pos,1
806552,9.22,M,gas_transport,1
806590,289.89,M,grocery_pos,1
806636,11.07,F,gas_transport,1
807947,1072.54,M,shopping_net,1
809561,771.31,M,shopping_pos,1
809600,272.09,F,home,1
809625,716.15,M,shopping_pos,1
809675,949.79,M,shopping_net,1
809695,18.17,F,personal_care,1
809702,777.62,M,shopping_pos,1
809843,124.02,F,food_dining,1
809852,22.75,F,health_fitness,1
810090,335.56,F,grocery_pos,1
810115,18.85,F,gas_transport,1
810169,347.79,F,grocery_pos,1
810265,355.1,F,grocery_pos,1
812497,918.58,F,misc_net,1
813567,23.75,F,kids_pets,1
813574,975.61,F,shopping_net,1
814741,819.42,F,shopping_pos,1
814769,922.87,F,misc_net,1
814830,1058.87,F,shopping_net,1
814832,19.77,F,personal_care,1
814884,269.01,F,home,1
814889,338.03,F,grocery_pos,1
814934,949.44,F,shopping_net,1
815115,716.47,F,misc_net,1
815142,680.0,F,misc_net,1
815176,744.34,F,shopping_pos,1
815181,9.42,F,travel,1
815199,931.28,F,shopping_net,1
815276,275.98,F,grocery_pos,1
815309,283.51,M,grocery_pos,1
815310,908.77,M,misc_net,1
815506,299.41,F,grocery_pos,1
815568,297.44,F,grocery_pos,1
815580,312.62,F,grocery_pos,1
815813,307.98,F,grocery_pos,1
819645,939.35,F,shopping_pos,1
820979,794.8,F,shopping_pos,1
821159,972.11,F,shopping_net,1
821360,1025.7,M,shopping_net,1
821382,798.97,F,misc_net,1
821434,856.21,F,shopping_net,1
821435,1313.18,F,shopping_pos,1
821778,282.82,M,grocery_pos,1
821984,8.22,F,gas_transport,1
822239,12.93,M,gas_transport,1
822369,316.82,M,grocery_pos,1
822797,313.28,F,grocery_pos,1
